"Isotope Ratio Report",,,,,,
"| ","Pb",206,1157255.622,1.07561,0.24,1
"|>","Pb",207,1075902.466,1,0.22312,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2559225.33,2.40035,0.53609,1
"| ","Pb",206,1148486.992,1.07719,0.24058,1
"|>","Pb",207,1066187.48,1,0.22334,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2546548.557,2.39891,0.5359,1
"| ","Pb",206,1143793.865,1.07748,0.2407,1
"|>","Pb",207,1061544.435,1,0.22339,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2521529.971,2.40648,0.53662,1
"| ","Pb",206,1129531.495,1.07799,0.24038,1
"|>","Pb",207,1047809.339,1,0.22299,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2483961.662,2.39171,0.53559,1
"| ","Pb",206,1115280.021,1.07386,0.24048,1
"|>","Pb",207,1038569.31,1,0.22394,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,2603900.4,2.39827,0.18567,1
,"Pb",206,1167893.5,1.07568,0.15005,1
,"Pb",207,1085751.5,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB04-13",,,,,
"Sample Date/Time:","Tuesday, May 05, 2015 12:07:14",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB04-13.220",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,170493.217,2.47149,0.53565,1
"| ","Pb",206,78817.852,1.14255,0.24763,1
"|>","Pb",207,68984.033,1,0.21673,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,166140.373,2.46817,0.53534,1
"| ","Pb",206,76892.648,1.14231,0.24776,1
"|>","Pb",207,67313.122,1,0.2169,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,162548.635,2.44796,0.53333,1
"| ","Pb",206,75830.998,1.142,0.2488,1
"|>","Pb",207,66401.638,1,0.21787,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,162867.06,2.45139,0.53357,1
"| ","Pb",206,75936.063,1.14295,0.24877,1
"|>","Pb",207,66438.655,1,0.21766,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,162626.745,2.478,0.53619,1
"| ","Pb",206,75045.522,1.14349,0.24743,1
"|>","Pb",207,65628.226,1,0.21638,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,162082.037,2.48185,0.53585,1
"| ","Pb",206,75086.556,1.14975,0.24824,1
"|>","Pb",207,65307.062,1,0.21591,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,160976.609,2.4486,0.53405,1
"| ","Pb",206,74709.329,1.1364,0.24785,1
"|>","Pb",207,65742.291,1,0.2181,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,159742.014,2.47552,0.53597,1
"| ","Pb",206,73771.768,1.14324,0.24752,1
"|>","Pb",207,64528.657,1,0.21651,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,158153.143,2.49969,0.53755,1
"| ","Pb",206,72789.228,1.15047,0.2474,1
"|>","Pb",207,63269.031,1,0.21505,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,157621.334,2.45798,0.53469,1
"| ","Pb",206,73040.339,1.139,0.24777,1
"|>","Pb",207,64126.452,1,0.21753,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,156961.514,2.47393,0.5358,1
"| ","Pb",206,72538.047,1.1433,0.24762,1
"|>","Pb",207,63446.103,1,0.21658,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,156831.333,2.47986,0.53634,1
"| ","Pb",206,72337.928,1.14383,0.24738,1
"|>","Pb",207,63241.999,1,0.21628,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,161420.3,2.46954,0.63048,1
,"Pb",206,74733,1.14328,0.33643,1
,"Pb",207,65368.9,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","BR11-13",,,,,
"Sample Date/Time:","Tuesday, May 05, 2015 12:18:43",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\BR11-13.221",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2858.033,2.18003,0.51127,1
"| ","Pb",206,1421.008,1.08391,0.2542,1
"|>","Pb",207,1311.007,1,0.23453,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2590.027,1.95178,0.48204,1
"| ","Pb",206,1456.009,1.09721,0.27098,1
"|>","Pb",207,1327.007,1,0.24697,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2814.032,2.06609,0.51025,1
"| ","Pb",206,1339.007,0.98311,0.24279,1
"|>","Pb",207,1362.008,1,0.24696,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2672.029,2.09078,0.50673,1
"| ","Pb",206,1323.007,1.03521,0.2509,1
"|>","Pb",207,1278.007,1,0.24237,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2607.027,2.05763,0.50484,1
"| ","Pb",206,1290.007,1.01815,0.24981,1
"|>","Pb",207,1267.006,1,0.24535,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2611.027,2.16502,0.51509,1
"| ","Pb",206,1252.006,1.03814,0.24699,1
"|>","Pb",207,1206.006,1,0.23792,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2626.028,2.12633,0.51329,1
"| ","Pb",206,1255.006,1.01619,0.24531,1
"|>","Pb",207,1235.006,1,0.2414,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2628.028,2.04834,0.51188,1
"| ","Pb",206,1223.006,0.95323,0.23822,1
"|>","Pb",207,1283.007,1,0.2499,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2594.027,2.14028,0.51295,1
"| ","Pb",206,1251.006,1.03218,0.24738,1
"|>","Pb",207,1212.006,1,0.23967,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2560.026,2.06286,0.51717,1
"| ","Pb",206,1149.005,0.92587,0.23212,1
"|>","Pb",207,1241.006,1,0.25071,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2624.028,2.21249,0.51633,1
"| ","Pb",206,1272.006,1.07251,0.25029,1
"|>","Pb",207,1186.006,1,0.23337,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2494.025,2.16871,0.51455,1
"| ","Pb",206,1203.006,1.04609,0.24819,1
"|>","Pb",207,1150.005,1,0.23726,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,2639.9,2.10586,3.47653,1
,"Pb",206,1286.2,1.02515,4.97146,1
,"Pb",207,1254.8,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB25-13",,,,,
"Sample Date/Time:","Tuesday, May 05, 2015 12:30:13",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB25-13.222",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,63156.956,2.46086,0.53232,1
"| ","Pb",206,29822.559,1.16201,0.25136,1
"|>","Pb",207,25664.636,1,0.21632,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,61560.161,2.46561,0.53092,1
"| ","Pb",206,29421.465,1.17839,0.25374,1
"|>","Pb",207,24967.494,1,0.21533,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,60783.779,2.44914,0.53333,1
"| ","Pb",206,28368.22,1.14303,0.24891,1
"|>","Pb",207,24818.464,1,0.21776,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,60463.626,2.45036,0.53285,1
"| ","Pb",206,28333.212,1.14824,0.24969,1
"|>","Pb",207,24675.437,1,0.21746,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,59863.335,2.44916,0.53336,1
"| ","Pb",206,27933.122,1.14281,0.24887,1
"|>","Pb",207,24442.392,1,0.21777,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,60012.409,2.50466,0.53618,1
"| ","Pb",206,27954.127,1.16669,0.24975,1
"|>","Pb",207,23960.298,1,0.21407,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,59322.077,2.45779,0.53154,1
"| ","Pb",206,28146.17,1.16613,0.2522,1
"|>","Pb",207,24136.332,1,0.21627,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,59301.065,2.48379,0.53464,1
"| ","Pb",206,27741.078,1.16192,0.25011,1
"|>","Pb",207,23875.281,1,0.21525,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,59744.277,2.4797,0.53475,1
"| ","Pb",206,27885.112,1.15738,0.24959,1
"|>","Pb",207,24093.323,1,0.21565,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,58312.604,2.47526,0.53368,1
"| ","Pb",206,27395.005,1.16286,0.25072,1
"|>","Pb",207,23558.22,1,0.2156,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,58554.713,2.45304,0.53212,1
"| ","Pb",206,27615.051,1.15688,0.25095,1
"|>","Pb",207,23870.279,1,0.21692,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,58988.922,2.45866,0.53263,1
"| ","Pb",206,27769.085,1.15742,0.25074,1
"|>","Pb",207,23992.303,1,0.21663,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,60005.3,2.46567,0.69299,1
,"Pb",206,28198.7,1.15865,0.88611,1
,"Pb",207,24337.9,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","SRM",,,,,
"Sample Date/Time:","Tuesday, May 05, 2015 12:41:18",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\SRM.223",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2694012.486,2.39558,0.5359,1
"| ","Pb",206,1208534.846,1.07466,0.2404,1
"|>","Pb",207,1124578.563,1,0.2237,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2634004.441,2.39374,0.53582,1
"| ","Pb",206,1181472.207,1.0737,0.24034,1
"|>","Pb",207,1100373.999,1,0.22384,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2606675.367,2.39938,0.53594,1
"| ","Pb",206,1170638.844,1.07755,0.24069,1
"|>","Pb",207,1086393.269,1,0.22337,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2566837.118,2.39343,0.53594,1
"| ","Pb",206,1150149.126,1.07245,0.24014,1
"|>","Pb",207,1072450.101,1,0.22392,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2546253.471,2.40093,0.53592,1
"| ","Pb",206,1144396.012,1.07908,0.24087,1
"|>","Pb",207,1060528.107,1,0.22321,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2536392.279,2.39353,0.53561,1
"| ","Pb",206,1139420.726,1.07524,0.24061,1
"|>","Pb",207,1059687.875,1,0.22378,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2531430.245,2.39822,0.53617,1
"| ","Pb",206,1134304.871,1.07461,0.24025,1
"|>","Pb",207,1055547.372,1,0.22357,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2549124.983,2.39751,0.53616,1
"| ","Pb",206,1142074.48,1.07415,0.24021,1
"|>","Pb",207,1063236.477,1,0.22363,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2527750.363,2.40001,0.53614,1
"| ","Pb",206,1133763.228,1.07647,0.24047,1
"|>","Pb",207,1053223.134,1,0.22339,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2510195.222,2.40829,0.53712,1
"| ","Pb",206,1120892.27,1.07539,0.23985,1
"|>","Pb",207,1042314.479,1,0.22303,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2502563.165,2.39825,0.53585,1
"| ","Pb",206,1124213.06,1.07735,0.24072,1
"|>","Pb",207,1043497.355,1,0.22343,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,2494775.803,2.39798,0.53606,1
"| ","Pb",206,1118727.72,1.07532,0.24039,1
"|>","Pb",207,1040367.339,1,0.22355,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,2558334.6,2.39807,0.17131,1
,"Pb",206,1147382.3,1.0755,0.17135,1
,"Pb",207,1066849.8,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB10-13",,,,,
"Sample Date/Time:","Tuesday, May 05, 2015 12:52:24",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB10-13.224",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,232588.221,2.47694,0.5364,1
"| ","Pb",206,107119.889,1.14077,0.24704,1
"|>","Pb",207,93901.264,1,0.21656,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,226194.487,2.47173,0.53499,1
"| ","Pb",206,105094.168,1.14841,0.24857,1
"|>","Pb",207,91512.491,1,0.21644,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,223782.166,2.46217,0.53356,1
"| ","Pb",206,104746.882,1.15248,0.24974,1
"|>","Pb",207,90888.043,1,0.2167,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,223316.342,2.48717,0.53678,1
"| ","Pb",206,102922.36,1.14629,0.24739,1
"|>","Pb",207,89787.254,1,0.21582,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,220773.877,2.47883,0.53567,1
"| ","Pb",206,102307.869,1.1487,0.24823,1
"|>","Pb",207,89063.729,1,0.2161,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,219857.205,2.50014,0.53611,1
"| ","Pb",206,102303.867,1.16336,0.24946,1
"|>","Pb",207,87937.93,1,0.21443,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,218569.941,2.4548,0.53331,1
"| ","Pb",206,102227.8,1.14814,0.24944,1
"|>","Pb",207,89037.705,1,0.21725,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,215631.938,2.46083,0.53398,1
"| ","Pb",206,100565.464,1.14767,0.24903,1
"|>","Pb",207,87625.73,1,0.21699,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,217257.674,2.47887,0.53561,1
"| ","Pb",206,100726.576,1.14927,0.24832,1
"|>","Pb",207,87643.734,1,0.21607,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,216636.611,2.50389,0.53696,1
"| ","Pb",206,100294.226,1.1592,0.24859,1
"|>","Pb",207,86519.941,1,0.21445,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,213996.06,2.47601,0.53536,1
"| ","Pb",206,99297.428,1.14891,0.24842,1
"|>","Pb",207,86427.879,1,0.21622,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,213361.019,2.46837,0.53477,1
"| ","Pb",206,99178.342,1.14739,0.24858,1
"|>","Pb",207,86437.887,1,0.21665,1
"Summary",,,,,,
"Analyte","Mass","Net Intens. Mean","Ratio Mean","Ratio %RSD","Corr. Factor Mean",
,"Pb",208,220163.8,2.47665,0.60194,1
,"Pb",206,102232.1,1.15005,0.51772,1
,"Pb",207,88898.6,1,0,1
"Isotope Ratio Report",,,,,,
"Sample ID:","GB22-13",,,,,
"Sample Date/Time:","Tuesday, May 05, 2015 13:03:31",,,,,
"Sample Type:","Sample",,,,,
"Sample Description:",,,,,,
"Method File:","C:\Elandata_Analitica\Method\pb_isotopi.mth",,,,,
"Dataset File:","C:\Elandata_Analitica\Dataset\PM10_NyAlesund_2010-2014_isotopi\GB22-13.225",,,,,
"Tuning File:","C:\Elandata_Analitica\Tuning\default.tun",,,,,
"Optimization File:","C:\Elandata_Analitica\Optimize\default_Pbratios.dac",,,,,
"Blank File:",,,,,,
"Dead Time (ns):",40,,,,,
"Read Delay(sec):",40,,,,,
"Number of Sweeps:",1000,,,,,
"Number of Readings:",10,,,,,
"Number of Replicates:",12,,,,,
"Dual Detector Mode:","Pulse",,,,,
"Measurement Unit:","counts",,,,,
"Replicates",,,,,,
"Replicate",1,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,26703.853,2.41304,0.53129,1
"| ","Pb",206,12491.625,1.12878,0.24853,1
"|>","Pb",207,11066.49,1,0.22018,1
"Replicate",2,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,26330.774,2.45041,0.5332,1
"| ","Pb",206,12306.606,1.14528,0.24921,1
"|>","Pb",207,10745.462,1,0.2176,1
"Replicate",3,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,26213.75,2.4694,0.53311,1
"| ","Pb",206,12342.61,1.1627,0.25101,1
"|>","Pb",207,10615.451,1,0.21588,1
"Replicate",4,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,26200.747,2.45453,0.53559,1
"| ","Pb",206,12044.581,1.12836,0.24621,1
"|>","Pb",207,10674.456,1,0.2182,1
"Replicate",5,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,25603.623,2.45753,0.53456,1
"| ","Pb",206,11874.564,1.13976,0.24792,1
"|>","Pb",207,10418.435,1,0.21752,1
"Replicate",6,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,25366.574,2.44699,0.53171,1
"| ","Pb",206,11974.574,1.15513,0.251,1
"|>","Pb",207,10366.43,1,0.21729,1
"Replicate",7,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,25105.522,2.42228,0.53144,1
"| ","Pb",206,11770.555,1.13567,0.24916,1
"|>","Pb",207,10364.431,1,0.2194,1
"Replicate",8,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,24885.478,2.41761,0.53274,1
"| ","Pb",206,11533.532,1.12048,0.2469,1
"|>","Pb",207,10293.424,1,0.22036,1
"Replicate",9,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,24593.42,2.48811,0.53855,1
"| ","Pb",206,11188.501,1.13194,0.24501,1
"|>","Pb",207,9884.392,1,0.21645,1
"Replicate",10,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,24956.492,2.48858,0.53569,1
"| ","Pb",206,11602.539,1.15697,0.24905,1
"|>","Pb",207,10028.402,1,0.21526,1
"Replicate",11,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
"|-","Pb",208,24267.356,2.45462,0.53494,1
"| ","Pb",206,11210.504,1.13393,0.24712,1
"|>","Pb",207,9886.391,1,0.21793,1
"Replicate",12,,,,,
"   ","Analyte","Mass","Net Intensity","Ratio (Norm)","Ratio Fraction","Corr. Factor"
